experiment,base_scenario,replicate,seed,activation_regime,erk_regime,regime_meaning,lambda_a_T,lambda_a_c,beta_a_R,beta_a_T,lambda_d,beta_d_R,beta_d_T,burn_in_deaths,target_deaths,burn_in_time,analysis_time_span,observed_death_rate_after_burnin,accepted_activations_total,accepted_activations_during_analysis,death_candidates,death_rejected,activation_candidates,activation_rejected,active_center_expirations,erk_zone_expirations,all_proposals,stopped_by_target,n_observed_deaths_analyzed,t_zone_binomial_test_k,t_zone_binomial_test_n,t_zone_area_fraction,t_zone_observed_fraction,t_zone_density_ratio,t_zone_binomial_p_value_greater
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld0p5,2,49103,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,0.5,4.0,1.6,500,1000,444.86335186590634,867.1302102596948,1.1532293399171416,43649,29023,65543,64043,657650,614001,43634,1496,768323,True,1000,917,1000,0.4444444444444445,0.917,13.810240963855417,5.986458745597878e-222
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld0p5,3,49104,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,0.5,4.0,1.6,500,1000,459.0957875090439,903.3333809097014,1.1070110118071255,45285,29891,68335,66835,681693,636408,45272,1498,796798,True,1000,913,1000,0.4444444444444445,0.913,13.11781609195402,1.9298107737441764e-217
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld0p5,4,49105,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,0.5,4.0,1.6,500,1000,390.76714669155683,857.0080141141663,1.1668502318891794,42180,28926,62471,60971,624029,581849,42165,1497,730162,True,1000,911,1000,0.4444444444444445,0.911,12.794943820224718,3.212407236322101e-215
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld0p5,5,49106,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,0.5,4.0,1.6,500,1000,437.95774370319003,876.4563662826774,1.1409581109454534,43864,29131,65219,63719,657881,614017,43846,1498,768444,True,1000,906,1000,0.4444444444444445,0.906,12.04787234042553,9.285341886087033e-210
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld0p5,6,49107,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,0.5,4.0,1.6,500,1000,427.34961457850756,863.7904229570499,1.157688223234356,43528,29291,64842,63342,646807,603279,43515,1499,756663,True,1000,911,1000,0.4444444444444445,0.911,12.794943820224718,3.212407236322101e-215
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld0p5,7,49108,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,0.5,4.0,1.6,500,1000,431.56017949620747,847.7997065854815,1.179523880737711,42496,28092,64302,62802,639913,597417,42469,1498,748182,True,1000,911,1000,0.4444444444444445,0.911,12.794943820224718,3.212407236322101e-215
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld0p5,8,49109,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,0.5,4.0,1.6,500,1000,422.4290521780095,899.9841612353639,1.1111306654856563,43834,29887,65809,64309,661707,617873,43821,1498,772835,True,1000,920,1000,0.4444444444444445,0.92,14.374999999999995,2.1704233460117436e-225
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld0p5,9,49110,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,0.5,4.0,1.6,500,1000,454.27028767210186,861.3208030701758,1.1610076018546198,44534,29403,65644,64144,658104,613570,44521,1498,769767,True,1000,921,1000,0.4444444444444445,0.921,14.572784810126578,1.5066953678301806e-226
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld0p5,10,49111,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,0.5,4.0,1.6,500,1000,430.2342630153039,794.3765851895032,1.2588487861351605,41053,26907,61270,59770,612930,571877,41040,1495,716735,True,1000,924,1000,0.4444444444444445,0.924,15.19736842105263,4.640807269142021e-230
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld1p0,1,49202,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,1.0,4.0,1.6,500,1000,220.7791757456127,443.08799242726826,2.256888060815928,22163,14780,66538,65038,331939,309776,22158,1499,422134,True,1000,906,1000,0.4444444444444445,0.906,12.04787234042553,9.285341886087033e-210
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld1p0,2,49203,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,1.0,4.0,1.6,500,1000,216.75806281721955,458.22326141972735,2.1823422863816844,22271,15078,67484,65984,337444,315173,22263,1497,428688,True,1000,927,1000,0.4444444444444445,0.927,15.873287671232875,1.2584624141394264e-233
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld1p0,3,49204,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,1.0,4.0,1.6,500,1000,236.6114492333514,439.6737614218606,2.274413639708908,22443,14544,67646,66146,338563,316120,22425,1498,430132,True,1000,905,1000,0.4444444444444445,0.905,11.907894736842103,1.1080862577756982e-208
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld1p0,4,49205,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,1.0,4.0,1.6,500,1000,197.934068469039,451.8199817023206,2.2132708611786125,21596,14577,65177,63677,324789,303193,21578,1494,413038,True,1000,932,1000,0.4444444444444445,0.932,17.132352941176467,1.063171804537247e-239
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld1p0,5,49206,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,1.0,4.0,1.6,500,1000,239.5741546708599,444.8953936551201,2.2477193836158107,22856,14822,68511,67011,342655,319799,22840,1497,435503,True,1000,893,1000,0.4444444444444445,0.893,10.432242990654203,3.8596383353327327e-196
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld1p0,6,49207,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,1.0,4.0,1.6,500,1000,217.7785046399189,458.3485704717526,2.1817456504135175,22156,14911,67910,66410,337417,315261,22146,1498,428971,True,1000,916,1000,0.4444444444444445,0.916,13.630952380952376,8.177396093904473e-221
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld1p0,7,49208,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,1.0,4.0,1.6,500,1000,209.8002845052626,454.77305165461695,2.198898981286742,22314,15307,66963,65463,331801,309487,22301,1496,422561,True,1000,893,1000,0.4444444444444445,0.893,10.432242990654203,3.8596383353327327e-196
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld1p0,8,49209,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,1.0,4.0,1.6,500,1000,217.4117025700875,466.9180390829305,2.1417035031760414,22806,15546,67717,66217,341854,319048,22791,1499,433861,True,1000,921,1000,0.4444444444444445,0.921,14.572784810126578,1.5066953678301806e-226
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld1p0,9,49210,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,1.0,4.0,1.6,500,1000,234.71383319185693,439.56749334507003,2.2749634928417652,22448,14775,67427,65927,337045,314597,22434,1498,428404,True,1000,901,1000,0.4444444444444445,0.901,11.376262626262623,2.003918639469878e-204
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld1p0,10,49211,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,1.0,4.0,1.6,500,1000,211.97718640203468,417.2015675311874,2.3969229212573517,21056,13930,63107,61607,315320,294264,21041,1495,400963,True,1000,902,1000,0.4444444444444445,0.902,11.505102040816324,1.757646730209179e-205
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld2p0,1,49302,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,2.0,4.0,1.6,500,1000,105.84252293279876,225.176344558616,4.440963823087946,11160,7487,66235,64735,165388,154228,11147,1498,244268,True,1000,898,1000,0.4444444444444445,0.898,11.004901960784313,2.7786013629557807e-201
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld2p0,2,49303,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,2.0,4.0,1.6,500,1000,110.04377878415183,240.58483837013472,4.15653790477653,11734,8088,69865,68365,175703,163969,11719,1491,258778,True,1000,900,1000,0.4444444444444445,0.9,11.249999999999996,2.259350268660129e-203
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld2p0,3,49304,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,2.0,4.0,1.6,500,1000,130.7968938879424,230.25047164356803,4.343096423915337,11710,7596,72004,70504,180162,168452,11698,1497,265361,True,1000,919,1000,0.4444444444444445,0.919,14.182098765432096,3.084594039061662e-224
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld2p0,4,49305,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,2.0,4.0,1.6,500,1000,107.24710288917419,231.1180702468339,4.326792790074792,11673,7742,67894,66394,169306,157633,11661,1496,250357,True,1000,933,1000,0.4444444444444445,0.933,17.40671641791044,6.192950683925721e-241
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld2p0,5,49306,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,2.0,4.0,1.6,500,1000,112.01558587722685,229.71537784967967,4.35321313427426,11347,7556,68827,67327,170533,159186,11332,1497,252189,True,1000,928,1000,0.4444444444444445,0.928,16.11111111111111,7.911801379621607e-235
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld2p0,6,49307,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,2.0,4.0,1.6,500,1000,109.5387628958971,221.20384893150174,4.520716998507839,11126,7429,66580,65080,165287,154161,11102,1494,244463,True,1000,910,1000,0.4444444444444445,0.91,12.638888888888888,4.068835374206987e-214
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld2p0,7,49308,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,2.0,4.0,1.6,500,1000,116.341645296978,231.247348173021,4.3243739134763715,11817,8062,69641,68141,174651,162834,11794,1492,257578,True,1000,897,1000,0.4444444444444445,0.897,10.885922330097085,3.031438114127357e-200
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld2p0,8,49309,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,2.0,4.0,1.6,500,1000,118.87827159180239,235.96202129019878,4.237970138296731,11753,7773,70376,68876,176656,164903,11735,1493,260260,True,1000,918,1000,0.4444444444444445,0.918,13.993902439024387,4.325654550856077e-223
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld2p0,9,49310,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,2.0,4.0,1.6,500,1000,98.43085454526148,241.5387171165612,4.140123007763688,11471,7927,67921,66421,170736,159265,11462,1499,251618,True,1000,902,1000,0.4444444444444445,0.902,11.505102040816324,1.757646730209179e-205
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld2p0,10,49311,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,2.0,4.0,1.6,500,1000,116.95717766911206,228.47108889902222,4.376921407513279,11760,7791,68772,67272,172953,161193,11742,1493,254960,True,1000,902,1000,0.4444444444444445,0.902,11.505102040816324,1.757646730209179e-205
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld4p0,1,49402,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,4.0,4.0,1.6,500,1000,69.8215762112885,131.10926433554363,7.627226077943149,6572,4302,80273,78773,100667,94095,6565,1495,189000,True,1000,899,1000,0.4444444444444445,0.899,11.126237623762375,2.5193292895416842e-202
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld4p0,2,49403,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,4.0,4.0,1.6,500,1000,61.0577881355318,112.50708030355574,8.888329492703006,5886,3916,69791,68291,86793,80907,5862,1487,163933,True,1000,918,1000,0.4444444444444445,0.918,13.993902439024387,4.325654550856077e-223
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld4p0,3,49404,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,4.0,4.0,1.6,500,1000,54.501171234797816,122.3297610509093,8.174625630011944,5940,4056,70546,69046,87808,81868,5923,1485,165762,True,1000,903,1000,0.4444444444444445,0.903,11.636597938144329,1.524383694247134e-206
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld4p0,4,49405,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,4.0,4.0,1.6,500,1000,62.818539465963426,102.65778629492027,9.741102317627924,5965,3806,65844,64344,82229,76264,5950,1496,155519,True,1000,908,1000,0.4444444444444445,0.908,12.336956521739127,6.294741518916412e-212
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld4p0,5,49406,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,4.0,4.0,1.6,500,1000,73.9856057652377,124.71905933250878,8.018020704709917,6497,4137,79872,78372,99856,93359,6487,1493,187708,True,1000,904,1000,0.4444444444444445,0.904,11.77083333333333,1.3071441976760093e-207
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld4p0,6,49407,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,4.0,4.0,1.6,500,1000,66.76356120726619,135.8127763246933,7.3630775179005115,6559,4400,81057,79557,101207,94648,6552,1493,190309,True,1000,922,1000,0.4444444444444445,0.922,14.775641025641022,1.0317480549972999e-227
E2_activation_localization_x_deathERK,E2_local_activation_weak_ERK_protection_ld4p0,7,49408,local_activation,weak_ERK_protection,"activation: small and short-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,5.0,3.0,4.0,4.0,1.6,500,1000,53.933322979671765,124.58491277147348,8.026654092813818,6109,4227,71294,69794,89220,83111,6097,1494,168105,True,1000,899,1000,0.4444444444444445,0.899,11.126237623762375,2.5193292895416842e-202
